IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
MH_9,"Psychologists working in mental health sector (per 100,000)",numeric,AMR,Americas,Country,BRA,Brazil,Year,2016,true,,,,,,,,,,,,,12.37,,,,,,12.37,,,EN,2019-04-25T07:00:00.000Z
MH_9,"Psychologists working in mental health sector (per 100,000)",numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2016,true,,,,,,,,,,,,,142,,,,,,142,,,EN,2019-04-25T07:00:00.000Z
MH_9,"Psychologists working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,LTU,Lithuania,Year,2016,true,,,,,,,,,,,,,15.86,,,,,,15.86,,,EN,2019-04-25T07:00:00.000Z
MH_9,"Psychologists working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,POL,Poland,Year,2016,true,,,,,,,,,,,,,16.35,,,,,,16.35,,,EN,2019-04-25T07:00:00.000Z
MH_9,"Psychologists working in mental health sector (per 100,000)",numeric,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2016,true,,,,,,,,,,,,,2.03,,,,,,2.03,,,EN,2019-04-25T07:00:00.000Z
MH_9,"Psychologists working in mental health sector (per 100,000)",numeric,AMR,Americas,Country,SLV,El Salvador,Year,2016,true,,,,,,,,,,,,,2.08,,,,,,2.08,,,EN,2019-04-25T07:00:00.000Z
MH_9,"Psychologists working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,GEO,Georgia,Year,2016,true,,,,,,,,,,,,,2.33,,,,,,2.33,,,EN,2019-04-25T07:00:00.000Z
MH_9,"Psychologists working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,HUN,Hungary,Year,2016,true,,,,,,,,,,,,,2.48,,,,,,2.48,,,EN,2019-04-25T07:00:00.000Z
MH_9,"Psychologists working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2016,true,,,,,,,,,,,,,2.54,,,,,,2.54,,,EN,2019-04-25T07:00:00.000Z
MH_9,"Psychologists working in mental health sector (per 100,000)",numeric,AMR,Americas,Country,ARG,Argentina,Year,2016,true,,,,,,,,,,,,,222.6,,,,,,222.6,,,EN,2019-04-25T07:00:00.000Z
MH_9,"Psychologists working in mental health sector (per 100,000)",numeric,AMR,Americas,Country,USA,United States of America,Year,2016,true,,,,,,,,,,,,,29.86,,,,,,29.86,,,EN,2019-04-25T07:00:00.000Z
MH_9,"Psychologists working in mental health sector (per 100,000)",numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2016,true,,,,,,,,,,,,,3.04,,,,,,3.04,,,EN,2019-04-25T07:00:00.000Z
MH_9,"Psychologists working in mental health sector (per 100,000)",numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2016,true,,,,,,,,,,,,,3.07,,,,,,3.07,,,EN,2019-04-25T07:00:00.000Z
MH_9,"Psychologists working in mental health sector (per 100,000)",numeric,AFR,Africa,Country,SYC,Seychelles,Year,2016,true,,,,,,,,,,,,,3.2,,,,,,3.2,,,EN,2019-04-25T07:00:00.000Z
MH_9,"Psychologists working in mental health sector (per 100,000)",numeric,AMR,Americas,Country,MEX,Mexico,Year,2016,true,,,,,,,,,,,,,3.46,,,,,,3.46,,,EN,2019-04-25T07:00:00.000Z
MH_9,"Psychologists working in mental health sector (per 100,000)",numeric,AMR,Americas,Country,CUB,Cuba,Year,2016,true,,,,,,,,,,,,,31.06,,,,,,31.06,,,EN,2019-04-25T07:00:00.000Z
MH_9,"Psychologists working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,HRV,Croatia,Year,2016,true,,,,,,,,,,,,,4.37,,,,,,4.37,,,EN,2019-04-25T07:00:00.000Z
MH_9,"Psychologists working in mental health sector (per 100,000)",numeric,AMR,Americas,Country,GTM,Guatemala,Year,2016,true,,,,,,,,,,,,,46.15,,,,,,46.15,,,EN,2019-04-25T07:00:00.000Z
MH_9,"Psychologists working in mental health sector (per 100,000)",numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2016,true,,,,,,,,,,,,,5.03,,,,,,5.03,,,EN,2019-04-25T07:00:00.000Z
MH_9,"Psychologists working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,BLR,Belarus,Year,2016,true,,,,,,,,,,,,,5.51,,,,,,5.51,,,EN,2019-04-25T07:00:00.000Z
MH_9,"Psychologists working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,MCO,Monaco,Year,2016,true,,,,,,,,,,,,,53.52,,,,,,53.52,,,EN,2019-04-25T07:00:00.000Z
MH_9,"Psychologists working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,EST,Estonia,Year,2016,true,,,,,,,,,,,,,6.46,,,,,,6.46,,,EN,2019-04-25T07:00:00.000Z
MH_9,"Psychologists working in mental health sector (per 100,000)",numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2016,true,,,,,,,,,,,,,7.09,,,,,,7.09,,,EN,2019-04-25T07:00:00.000Z
MH_9,"Psychologists working in mental health sector (per 100,000)",numeric,AMR,Americas,Country,PAN,Panama,Year,2016,true,,,,,,,,,,,,,7.33,,,,,,7.33,,,EN,2019-04-25T07:00:00.000Z
MH_9,"Psychologists working in mental health sector (per 100,000)",numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2016,true,,,,,,,,,,,,,7.6,,,,,,7.6,,,EN,2019-04-25T07:00:00.000Z
MH_9,"Psychologists working in mental health sector (per 100,000)",numeric,AMR,Americas,Country,ECU,Ecuador,Year,2016,true,,,,,,,,,,,,,7.66,,,,,,7.66,,,EN,2019-04-25T07:00:00.000Z
MH_9,"Psychologists working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,NOR,Norway,Year,2016,true,,,,,,,,,,,,,73.52,,,,,,73.52,,,EN,2019-04-25T07:00:00.000Z
MH_9,"Psychologists working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,GRC,Greece,Year,2016,true,,,,,,,,,,,,,8.78,,,,,,8.78,,,EN,2019-04-25T07:00:00.000Z
MH_9,"Psychologists working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,ISR,Israel,Year,2016,true,,,,,,,,,,,,,88.09,,,,,,88.09,,,EN,2019-04-25T07:00:00.000Z
MH_9,"Psychologists working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,SVN,Slovenia,Year,2016,true,,,,,,,,,,,,,9.3,,,,,,9.3,,,EN,2019-04-25T07:00:00.000Z
MH_9,"Psychologists working in mental health sector (per 100,000)",numeric,AMR,Americas,Country,PER,Peru,Year,2016,true,,,,,,,,,,,,,9.51,,,,,,9.51,,,EN,2019-04-25T07:00:00.000Z
MH_6,"Psychiatrists working in mental health sector (per 100,000)",numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2015,true,,,,,,,,,,,,,0.056,,,,,,0.056,,,EN,2019-04-25T07:00:00.000Z
MH_6,"Psychiatrists working in mental health sector (per 100,000)",numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2015,true,,,,,,,,,,,,,0.08,,,,,,0.08,,,EN,2019-04-25T07:00:00.000Z
MH_6,"Psychiatrists working in mental health sector (per 100,000)",numeric,AMR,Americas,Country,JAM,Jamaica,Year,2015,true,,,,,,,,,,,,,1.15,,,,,,1.15,,,EN,2019-04-25T07:00:00.000Z
MH_6,"Psychiatrists working in mental health sector (per 100,000)",numeric,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2015,true,,,,,,,,,,,,,1.21,,,,,,1.21,,,EN,2019-04-25T07:00:00.000Z
MH_6,"Psychiatrists working in mental health sector (per 100,000)",numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2015,true,,,,,,,,,,,,,1.74,,,,,,1.74,,,EN,2019-04-25T07:00:00.000Z
MH_6,"Psychiatrists working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,CZE,Czechia,Year,2015,true,,,,,,,,,,,,,12.36,,,,,,12.36,,,EN,2019-04-25T07:00:00.000Z
MH_6,"Psychiatrists working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,DEU,Germany,Year,2015,true,,,,,,,,,,,,,13.2,,,,,,13.2,,,EN,2019-04-25T07:00:00.000Z
MH_6,"Psychiatrists working in mental health sector (per 100,000)",numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2015,true,,,,,,,,,,,,,13.53,,,,,,13.53,,,EN,2019-04-25T07:00:00.000Z
MH_6,"Psychiatrists working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2015,true,,,,,,,,,,,,,17.82,,,,,,17.82,,,EN,2019-04-25T07:00:00.000Z
MH_6,"Psychiatrists working in mental health sector (per 100,000)",numeric,WPR,Western Pacific,Country,CHN,China,Year,2015,true,,,,,,,,,,,,,2.2,,,,,,2.2,,,EN,2019-04-25T07:00:00.000Z
MH_6,"Psychiatrists working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,NLD,Netherlands,Year,2015,true,,,,,,,,,,,,,20.87,,,,,,20.87,,,EN,2019-04-25T07:00:00.000Z
MH_6,"Psychiatrists working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2015,true,,,,,,,,,,,,,4.55,,,,,,4.55,,,EN,2019-04-25T07:00:00.000Z
MH_6,"Psychiatrists working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,CHE,Switzerland,Year,2015,true,,,,,,,,,,,,,43.96,,,,,,43.96,,,EN,2019-04-25T07:00:00.000Z
MH_6,"Psychiatrists working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,ITA,Italy,Year,2015,true,,,,,,,,,,,,,5.98,,,,,,5.98,,,EN,2019-04-25T07:00:00.000Z
MH_6,"Psychiatrists working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2015,true,,,,,,,,,,,,,8.03,,,,,,8.03,,,EN,2019-04-25T07:00:00.000Z
MH_6,"Psychiatrists working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2015,true,,,,,,,,,,,,,8.48,,,,,,8.48,,,EN,2019-04-25T07:00:00.000Z
MH_6,"Psychiatrists working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,ESP,Spain,Year,2015,true,,,,,,,,,,,,,9.69,,,,,,9.69,,,EN,2019-04-25T07:00:00.000Z
MH_6,"Psychiatrists working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,LVA,Latvia,Year,2015,true,,,,,,,,,,,,,9.99,,,,,,9.99,,,EN,2019-04-25T07:00:00.000Z
MH_7,"Nurses working in mental health sector (per 100,000)",numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2015,true,,,,,,,,,,,,,0.36,,,,,,0.36,,,EN,2019-04-25T07:00:00.000Z
MH_7,"Nurses working in mental health sector (per 100,000)",numeric,AMR,Americas,Country,JAM,Jamaica,Year,2015,true,,,,,,,,,,,,,10.27,,,,,,10.27,,,EN,2019-04-25T07:00:00.000Z
MH_7,"Nurses working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2015,true,,,,,,,,,,,,,14.83,,,,,,14.83,,,EN,2019-04-25T07:00:00.000Z
MH_7,"Nurses working in mental health sector (per 100,000)",numeric,WPR,Western Pacific,Country,KIR,Kiribati,Year,2015,true,,,,,,,,,,,,,2.67,,,,,,2.67,,,EN,2019-04-25T07:00:00.000Z
MH_7,"Nurses working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,ESP,Spain,Year,2015,true,,,,,,,,,,,,,2.87,,,,,,2.87,,,EN,2019-04-25T07:00:00.000Z
MH_7,"Nurses working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2015,true,,,,,,,,,,,,,22.14,,,,,,22.14,,,EN,2019-04-25T07:00:00.000Z
MH_7,"Nurses working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,LVA,Latvia,Year,2015,true,,,,,,,,,,,,,22.83,,,,,,22.83,,,EN,2019-04-25T07:00:00.000Z
MH_7,"Nurses working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,ITA,Italy,Year,2015,true,,,,,,,,,,,,,23.49,,,,,,23.49,,,EN,2019-04-25T07:00:00.000Z
MH_7,"Nurses working in mental health sector (per 100,000)",numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2015,true,,,,,,,,,,,,,3,,,,,,3,,,EN,2019-04-25T07:00:00.000Z
MH_7,"Nurses working in mental health sector (per 100,000)",numeric,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2015,true,,,,,,,,,,,,,3.14,,,,,,3.14,,,EN,2019-04-25T07:00:00.000Z
MH_7,"Nurses working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,CZE,Czechia,Year,2015,true,,,,,,,,,,,,,30.35,,,,,,30.35,,,EN,2019-04-25T07:00:00.000Z
MH_7,"Nurses working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,CYP,Cyprus,Year,2015,true,,,,,,,,,,,,,34.97,,,,,,34.97,,,EN,2019-04-25T07:00:00.000Z
MH_7,"Nurses working in mental health sector (per 100,000)",numeric,WPR,Western Pacific,Country,CHN,China,Year,2015,true,,,,,,,,,,,,,5.42,,,,,,5.42,,,EN,2019-04-25T07:00:00.000Z
MH_7,"Nurses working in mental health sector (per 100,000)",numeric,AMR,Americas,Country,BRB,Barbados,Year,2015,true,,,,,,,,,,,,,63.33,,,,,,63.33,,,EN,2019-04-25T07:00:00.000Z
MH_7,"Nurses working in mental health sector (per 100,000)",numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2015,true,,,,,,,,,,,,,90.58,,,,,,90.58,,,EN,2019-04-25T07:00:00.000Z
MH_7,"Nurses working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,CHE,Switzerland,Year,2015,true,,,,,,,,,,,,,92.66,,,,,,92.66,,,EN,2019-04-25T07:00:00.000Z
MH_8,"Social workers working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,CYP,Cyprus,Year,2015,true,,,,,,,,,,,,,0,,,,,,0,,,EN,2019-04-25T07:00:00.000Z
MH_8,"Social workers working in mental health sector (per 100,000)",numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2015,true,,,,,,,,,,,,,0.065,,,,,,0.065,,,EN,2019-04-25T07:00:00.000Z
MH_8,"Social workers working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,ESP,Spain,Year,2015,true,,,,,,,,,,,,,0.11,,,,,,0.11,,,EN,2019-04-25T07:00:00.000Z
MH_8,"Social workers working in mental health sector (per 100,000)",numeric,AMR,Americas,Country,JAM,Jamaica,Year,2015,true,,,,,,,,,,,,,0.45,,,,,,0.45,,,EN,2019-04-25T07:00:00.000Z
MH_8,"Social workers working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2015,true,,,,,,,,,,,,,0.49,,,,,,0.49,,,EN,2019-04-25T07:00:00.000Z
MH_8,"Social workers working in mental health sector (per 100,000)",numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2015,true,,,,,,,,,,,,,0.55,,,,,,0.55,,,EN,2019-04-25T07:00:00.000Z
MH_8,"Social workers working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2015,true,,,,,,,,,,,,,0.59,,,,,,0.59,,,EN,2019-04-25T07:00:00.000Z
MH_8,"Social workers working in mental health sector (per 100,000)",numeric,WPR,Western Pacific,Country,KIR,Kiribati,Year,2015,true,,,,,,,,,,,,,0.89,,,,,,0.89,,,EN,2019-04-25T07:00:00.000Z
MH_8,"Social workers working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,CZE,Czechia,Year,2015,true,,,,,,,,,,,,,1.21,,,,,,1.21,,,EN,2019-04-25T07:00:00.000Z
MH_8,"Social workers working in mental health sector (per 100,000)",numeric,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2015,true,,,,,,,,,,,,,1.33,,,,,,1.33,,,EN,2019-04-25T07:00:00.000Z
MH_8,"Social workers working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2015,true,,,,,,,,,,,,,2.4,,,,,,2.4,,,EN,2019-04-25T07:00:00.000Z
MH_8,"Social workers working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,ITA,Italy,Year,2015,true,,,,,,,,,,,,,2.59,,,,,,2.59,,,EN,2019-04-25T07:00:00.000Z
MH_9,"Psychologists working in mental health sector (per 100,000)",numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2015,true,,,,,,,,,,,,,0.009,,,,,,0.009,,,EN,2019-04-25T07:00:00.000Z
MH_9,"Psychologists working in mental health sector (per 100,000)",numeric,AMR,Americas,Country,JAM,Jamaica,Year,2015,true,,,,,,,,,,,,,0.38,,,,,,0.38,,,EN,2019-04-25T07:00:00.000Z
MH_9,"Psychologists working in mental health sector (per 100,000)",numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2015,true,,,,,,,,,,,,,0.79,,,,,,0.79,,,EN,2019-04-25T07:00:00.000Z
MH_9,"Psychologists working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2015,true,,,,,,,,,,,,,0.91,,,,,,0.91,,,EN,2019-04-25T07:00:00.000Z
MH_9,"Psychologists working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2015,true,,,,,,,,,,,,,1.53,,,,,,1.53,,,EN,2019-04-25T07:00:00.000Z
MH_9,"Psychologists working in mental health sector (per 100,000)",numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2015,true,,,,,,,,,,,,,103,,,,,,103,,,EN,2019-04-25T07:00:00.000Z
MH_9,"Psychologists working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,NLD,Netherlands,Year,2015,true,,,,,,,,,,,,,123.5,,,,,,123.5,,,EN,2019-04-25T07:00:00.000Z
MH_9,"Psychologists working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,CZE,Czechia,Year,2015,true,,,,,,,,,,,,,2.52,,,,,,2.52,,,EN,2019-04-25T07:00:00.000Z
MH_9,"Psychologists working in mental health sector (per 100,000)",numeric,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2015,true,,,,,,,,,,,,,3.3,,,,,,3.3,,,EN,2019-04-25T07:00:00.000Z
MH_9,"Psychologists working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,ITA,Italy,Year,2015,true,,,,,,,,,,,,,3.8,,,,,,3.8,,,EN,2019-04-25T07:00:00.000Z
MH_9,"Psychologists working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2015,true,,,,,,,,,,,,,4.64,,,,,,4.64,,,EN,2019-04-25T07:00:00.000Z
MH_9,"Psychologists working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,DEU,Germany,Year,2015,true,,,,,,,,,,,,,49.55,,,,,,49.55,,,EN,2019-04-25T07:00:00.000Z
MH_9,"Psychologists working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,CHE,Switzerland,Year,2015,true,,,,,,,,,,,,,84.14,,,,,,84.14,,,EN,2019-04-25T07:00:00.000Z
MH_6,"Psychiatrists working in mental health sector (per 100,000)",numeric,AMR,Americas,Country,HND,Honduras,Year,2014,true,,,,,,,,,,,,,0.66,,,,,,0.66,,,EN,2019-04-25T07:00:00.000Z
MH_8,"Social workers working in mental health sector (per 100,000)",numeric,AMR,Americas,Country,HND,Honduras,Year,2014,true,,,,,,,,,,,,,0.23,,,,,,0.23,,,EN,2019-04-25T07:00:00.000Z
MH_9,"Psychologists working in mental health sector (per 100,000)",numeric,AMR,Americas,Country,HND,Honduras,Year,2014,true,,,,,,,,,,,,,0.62,,,,,,0.62,,,EN,2019-04-25T07:00:00.000Z
MH_6,"Psychiatrists working in mental health sector (per 100,000)",numeric,AFR,Africa,Country,MRT,Mauritania,Year,2013,true,,,,,,,,,,,,,0.072,,,,,,0.072,,,EN,2019-04-25T07:00:00.000Z
MH_6,"Psychiatrists working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,BEL,Belgium,Year,2013,true,,,,,,,,,,,,,20.06,,,,,,20.06,,,EN,2019-04-25T07:00:00.000Z
MH_7,"Nurses working in mental health sector (per 100,000)",numeric,AFR,Africa,Country,MRT,Mauritania,Year,2013,true,,,,,,,,,,,,,0.22,,,,,,0.22,,,EN,2019-04-25T07:00:00.000Z
MH_7,"Nurses working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,BEL,Belgium,Year,2013,true,,,,,,,,,,,,,125.7,,,,,,125.7,,,EN,2019-04-25T07:00:00.000Z
MH_8,"Social workers working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,BEL,Belgium,Year,2013,true,,,,,,,,,,,,,17.43,,,,,,17.43,,,EN,2019-04-25T07:00:00.000Z
MH_9,"Psychologists working in mental health sector (per 100,000)",numeric,AFR,Africa,Country,MRT,Mauritania,Year,2013,true,,,,,,,,,,,,,0.14,,,,,,0.14,,,EN,2019-04-25T07:00:00.000Z
MH_9,"Psychologists working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,BEL,Belgium,Year,2013,true,,,,,,,,,,,,,10.46,,,,,,10.46,,,EN,2019-04-25T07:00:00.000Z
